Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-30 00:00:00+00:00,36615.109375,36771.93359375,35754.01171875,35770.0703125,22663507357,0.0,0.0
2022-05-01 00:00:00+00:00,35768.54296875,36635.97265625,35647.63671875,36515.671875,25631586954,0.0,0.0
2022-05-02 00:00:00+00:00,36518.609375,37167.52734375,36357.86328125,36660.19140625,31325499196,0.0,0.0
2022-05-03 00:00:00+00:00,36659.03515625,36719.8203125,35711.640625,35865.9140625,25962754911,0.0,0.0
2022-05-04 00:00:00+00:00,35863.59375,37683.828125,35831.23046875,37377.12890625,34605300951,0.0,0.0
2022-05-05 00:00:00+00:00,37374.65625,37479.4375,34032.9609375,34702.27734375,40898957356,0.0,0.0
2022-05-06 00:00:00+00:00,34700.4140625,34757.80078125,33570.81640625,34167.515625,35830963371,0.0,0.0
2022-05-07 00:00:00+00:00,34169.015625,34251.890625,33124.6015625,33656.5625,23108837311,0.0,0.0
2022-05-08 00:00:00+00:00,33657.49609375,33657.49609375,32143.244140625,32338.11328125,34905258350,0.0,0.0
2022-05-09 00:00:00+00:00,32338.826171875,32533.076171875,28681.095703125,28681.095703125,59976492993,0.0,0.0
2022-05-10 00:00:00+00:00,28659.0390625,30856.837890625,28347.607421875,29463.818359375,56805175250,0.0,0.0
2022-05-11 00:00:00+00:00,29457.43359375,30325.943359375,26794.2890625,27527.0390625,66960636984,0.0,0.0
2022-05-12 00:00:00+00:00,27527.3984375,28532.6484375,25197.892578125,27988.466796875,64546279091,0.0,0.0
2022-05-13 00:00:00+00:00,27972.240234375,29749.2265625,27733.041015625,28124.6640625,41146329651,0.0,0.0
2022-05-14 00:00:00+00:00,28127.103515625,28998.375,27567.421875,28910.4609375,27449249017,0.0,0.0
2022-05-15 00:00:00+00:00,28907.88671875,30108.962890625,28359.623046875,30106.001953125,24845773973,0.0,0.0
2022-05-16 00:00:00+00:00,30105.291015625,30106.22265625,28059.666015625,28606.67578125,31241928469,0.0,0.0
2022-05-17 00:00:00+00:00,28606.185546875,29153.96484375,28087.5,28842.556640625,27587090999,0.0,0.0
2022-05-18 00:00:00+00:00,28841.25,28996.3828125,27422.689453125,27422.689453125,29871799896,0.0,0.0
2022-05-19 00:00:00+00:00,27422.7734375,28738.650390625,27379.529296875,28653.017578125,31922561452,0.0,0.0
2022-05-20 00:00:00+00:00,28649.978515625,28987.6015625,27297.951171875,27637.302734375,29103029911,0.0,0.0
2022-05-21 00:00:00+00:00,27636.46875,28004.650390625,27473.23828125,27856.39453125,16349928209,0.0,0.0
2022-05-22 00:00:00+00:00,27856.62890625,28770.267578125,27707.759765625,28690.759765625,20466652625,0.0,0.0
2022-05-23 00:00:00+00:00,28677.205078125,28839.826171875,27123.064453125,27236.609375,29468544949,0.0,0.0
2022-05-24 00:00:00+00:00,27238.681640625,27733.650390625,26835.779296875,27630.46484375,24798918266,0.0,0.0
2022-05-25 00:00:00+00:00,27628.181640625,28148.82421875,27579.44921875,27662.0625,25755724941,0.0,0.0
2022-05-26 00:00:00+00:00,27664.322265625,27900.90625,26415.78125,27268.7421875,34263227320,0.0,0.0
2022-05-27 00:00:00+00:00,27253.755859375,27332.509765625,26394.171875,26674.6015625,34086381316,0.0,0.0
2022-05-28 00:00:00+00:00,26669.990234375,26849.146484375,26606.57421875,26849.146484375,33096432048,0.0,0.0
2022-05-29 00:00:00+00:00,27040.1328125,27486.48046875,26873.56640625,27443.30859375,16863303101,0.0,0.0
2022-05-30 00:00:00+00:00,27440.892578125,29631.015625,27310.224609375,29448.53125,36457951191,0.0,0.0
2022-05-31 00:00:00+00:00,29446.1875,30046.552734375,29248.611328125,29616.634765625,31243056728,0.0,0.0
2022-06-01 00:00:00+00:00,29616.861328125,29788.951171875,27699.986328125,27979.697265625,38624270013,0.0,0.0
2022-06-02 00:00:00+00:00,27975.763671875,28473.60546875,27821.353515625,28337.810546875,27050621073,0.0,0.0
2022-06-03 00:00:00+00:00,28338.107421875,28471.873046875,27401.083984375,27708.939453125,24417152700,0.0,0.0
2022-06-04 00:00:00+00:00,27710.5703125,27922.912109375,27518.28515625,27831.8125,15475672800,0.0,0.0
2022-06-05 00:00:00+00:00,27833.8671875,28097.53515625,27590.68359375,27881.7421875,16095168744,0.0,0.0
2022-06-06 00:00:00+00:00,27885.119140625,29626.5078125,27865.5078125,29346.384765625,29885839078,0.0,0.0
2022-06-07 00:00:00+00:00,29347.384765625,29415.9921875,27457.54296875,29123.798828125,38112258051,0.0,0.0
