Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-03 00:00:00+00:00,6268.1103515625,6489.8564453125,6186.54931640625,6232.12060546875,36074898995,0.0,0.0
2020-04-04 00:00:00+00:00,6236.744140625,6366.45751953125,6197.5830078125,6355.8828125,30713566062,0.0,0.0
2020-04-05 00:00:00+00:00,6351.26513671875,6370.5859375,6215.5791015625,6284.36181640625,27308284052,0.0,0.0
2020-04-06 00:00:00+00:00,6281.51171875,6732.44775390625,6276.03173828125,6732.44775390625,43418654993,0.0,0.0
2020-04-07 00:00:00+00:00,6734.17236328125,6825.34765625,6550.84716796875,6586.5849609375,40607110827,0.0,0.0
2020-04-08 00:00:00+00:00,6589.21826171875,6776.6416015625,6579.02392578125,6752.5703125,34584821929,0.0,0.0
2020-04-09 00:00:00+00:00,6756.13134765625,6754.4775390625,6607.07861328125,6683.55859375,31866087998,0.0,0.0
2020-04-10 00:00:00+00:00,6685.13818359375,6685.13818359375,6213.720703125,6277.59423828125,39887373495,0.0,0.0
2020-04-11 00:00:00+00:00,6279.37451171875,6333.56494140625,6209.0634765625,6272.30908203125,28551130160,0.0,0.0
2020-04-12 00:00:00+00:00,6271.380859375,6502.38427734375,6228.41064453125,6377.30078125,32713603421,0.0,0.0
2020-04-13 00:00:00+00:00,6372.29248046875,6372.29248046875,6111.88037109375,6267.4052734375,35360341049,0.0,0.0
2020-04-14 00:00:00+00:00,6265.7978515625,6342.7177734375,6223.81298828125,6229.04541015625,31052638302,0.0,0.0
2020-04-15 00:00:00+00:00,6231.89794921875,6313.76611328125,6083.40087890625,6091.08056640625,29609672748,0.0,0.0
2020-04-16 00:00:00+00:00,6089.56201171875,6570.77880859375,6018.8642578125,6554.13525390625,43084465668,0.0,0.0
2020-04-17 00:00:00+00:00,6553.90380859375,6591.421875,6476.89990234375,6526.126953125,29901522712,0.0,0.0
2020-04-18 00:00:00+00:00,6522.54638671875,6685.015625,6519.74658203125,6673.71337890625,29836487608,0.0,0.0
2020-04-19 00:00:00+00:00,6676.708984375,6694.73095703125,6590.3935546875,6616.6650390625,28816740031,0.0,0.0
2020-04-20 00:00:00+00:00,6614.31689453125,6662.609375,6296.36669921875,6334.2236328125,34742821138,0.0,0.0
2020-04-21 00:00:00+00:00,6332.22216796875,6397.97705078125,6308.224609375,6337.51416015625,30018639034,0.0,0.0
2020-04-22 00:00:00+00:00,6336.70068359375,6609.26123046875,6326.29150390625,6585.7373046875,30766306550,0.0,0.0
2020-04-23 00:00:00+00:00,6589.52978515625,6947.1396484375,6568.1435546875,6895.33447265625,40371945047,0.0,0.0
2020-04-24 00:00:00+00:00,6899.470703125,6998.8525390625,6899.470703125,6977.3271484375,32005501113,0.0,0.0
2020-04-25 00:00:00+00:00,6976.94091796875,7061.9345703125,6950.31884765625,6994.916015625,30439269017,0.0,0.0
2020-04-26 00:00:00+00:00,6995.103515625,7116.673828125,6987.03564453125,7097.44921875,30562213185,0.0,0.0
2020-04-27 00:00:00+00:00,7097.03466796875,7201.9345703125,7097.03466796875,7201.9345703125,33408252755,0.0,0.0
2020-04-28 00:00:00+00:00,7203.2001953125,7215.63720703125,7139.67822265625,7206.9375,30636834630,0.0,0.0
2020-04-29 00:00:00+00:00,7206.6181640625,8159.05908203125,7176.4794921875,8091.74462890625,55349329003,0.0,0.0
2020-04-30 00:00:00+00:00,8088.6484375,8689.9208984375,7796.7763671875,7911.7626953125,61188997208,0.0,0.0
2020-05-01 00:00:00+00:00,7924.76318359375,8241.46484375,7920.17724609375,7990.9580078125,39724524727,0.0,0.0
2020-05-02 00:00:00+00:00,7994.82568359375,8118.61083984375,7942.107421875,8101.85302734375,36175050971,0.0,0.0
2020-05-03 00:00:00+00:00,8097.36279296875,8263.361328125,7959.7783203125,8119.24267578125,42981980432,0.0,0.0
2020-05-04 00:00:00+00:00,8117.66943359375,8215.2392578125,7906.00439453125,8173.6708984375,41928068001,0.0,0.0
2020-05-05 00:00:00+00:00,8173.83349609375,8307.134765625,8174.7626953125,8307.3310546875,39814035765,0.0,0.0
2020-05-06 00:00:00+00:00,8311.3642578125,8716.58203125,8270.37890625,8582.734375,45717626720,0.0,0.0
2020-05-07 00:00:00+00:00,8576.3759765625,9224.34765625,8460.9814453125,9183.599609375,56396877911,0.0,0.0
2020-05-08 00:00:00+00:00,9169.4287109375,9215.408203125,9013.8212890625,8973.578125,47208611551,0.0,0.0
2020-05-09 00:00:00+00:00,8971.9736328125,9036.8427734375,8733.1025390625,8745.1826171875,42446696439,0.0,0.0
2020-05-10 00:00:00+00:00,8742.6962890625,8746.716796875,7652.44287109375,8078.630859375,58423522765,0.0,0.0
2020-05-11 00:00:00+00:00,8077.8046875,8345.572265625,7748.861328125,7958.5712890625,52848550000,0.0,0.0
2020-05-12 00:00:00+00:00,7966.5185546875,8247.3310546875,7927.34912109375,8117.50830078125,38854531998,0.0,0.0
2020-05-13 00:00:00+00:00,8118.34765625,8614.5,8118.34765625,8566.4140625,42100372008,0.0,0.0
2020-05-14 00:00:00+00:00,8567.6533203125,9062.7587890625,8559.2509765625,9006.8359375,52213115456,0.0,0.0
2020-05-15 00:00:00+00:00,9007.36328125,9028.78515625,8560.0693359375,8619.9814453125,44502489737,0.0,0.0
2020-05-16 00:00:00+00:00,8624.6416015625,8838.0712890625,8557.603515625,8665.0927734375,33419065012,0.0,0.0
2020-05-17 00:00:00+00:00,8663.1669921875,9077.220703125,8639.7099609375,8938.7421875,37050193562,0.0,0.0
2020-05-18 00:00:00+00:00,8943.322265625,9152.5283203125,8853.357421875,8911.88671875,38323740485,0.0,0.0
2020-05-19 00:00:00+00:00,8912.3349609375,8974.2724609375,8741.9208984375,8904.07421875,35925760777,0.0,0.0
2020-05-20 00:00:00+00:00,8900.6796875,8961.728515625,8604.0859375,8673.2265625,33285145641,0.0,0.0
2020-05-21 00:00:00+00:00,8673.0068359375,8706.736328125,8095.6748046875,8294.2919921875,35916228479,0.0,0.0
2020-05-22 00:00:00+00:00,8292.98828125,8476.703125,8241.580078125,8423.99609375,27348075873,0.0,0.0
2020-05-23 00:00:00+00:00,8426.275390625,8534.0126953125,8364.8525390625,8448.4990234375,25437240006,0.0,0.0
2020-05-24 00:00:00+00:00,8451.2470703125,8517.568359375,8057.478515625,8058.64013671875,29811873075,0.0,0.0
2020-05-25 00:00:00+00:00,8054.734375,8213.67578125,7998.59521484375,8170.75,28702097202,0.0,0.0
2020-05-26 00:00:00+00:00,8173.18212890625,8218.97265625,7980.6708984375,8047.2314453125,26946164997,0.0,0.0
2020-05-27 00:00:00+00:00,8049.35205078125,8374.552734375,8047.24609375,8334.0693359375,29720222373,0.0,0.0
2020-05-28 00:00:00+00:00,8337.6337890625,8619.314453125,8314.0908203125,8599.1904296875,31024222280,0.0,0.0
2020-05-29 00:00:00+00:00,8601.5419921875,8648.1328125,8423.8466796875,8499.884765625,29623261678,0.0,0.0
2020-05-30 00:00:00+00:00,8499.6953125,8738.4306640625,8434.693359375,8735.1748046875,29466875500,0.0,0.0
2020-05-31 00:00:00+00:00,8734.896484375,8735.111328125,8485.765625,8510.1376953125,24981824664,0.0,0.0
2020-06-01 00:00:00+00:00,8512.427734375,9164.1865234375,8491.755859375,9138.7880859375,31638321032,0.0,0.0
2020-06-02 00:00:00+00:00,9134.927734375,9100.9453125,8455.830078125,8519.59765625,34988507699,0.0,0.0
2020-06-03 00:00:00+00:00,8523.1337890625,8618.751953125,8451.1318359375,8595.4833984375,22259239519,0.0,0.0
